id,slug,title,original_url,wp_status,date,new_category,new_category_key,series,series_key,episode,sub_episode,new_tags,old_categories,old_tags,char_count,image_count,review_status,review_reason,featured,excerpt
7351,stories-of-working-at-a-mountain-hut-in-the-northern-alps-29-autobiography-470,北アルプスの山小屋で働く話２９（放浪記４７０）,https://qryptraveller.com/stories-of-working-at-a-mountain-hut-in-the-northern-alps-29-autobiography-470/,publish,2022-10-26 08:52:00,放浪記,wandering,放浪記,wandering_log,470,,,放浪記,,1134,0,Published,,,
7364,30-autobiography-471-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３０（放浪記４７１）,https://qryptraveller.com/30-autobiography-471-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-27 09:19:00,放浪記,wandering,放浪記,wandering_log,471,,,放浪記,,1133,0,Published,,,
7367,31-autobiography-472-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３１（放浪記４７２）,https://qryptraveller.com/31-autobiography-472-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-27 09:24:00,放浪記,wandering,放浪記,wandering_log,472,,,放浪記,,1029,0,Published,,,
7371,32-autobiography-473-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３２（放浪記４７３）,https://qryptraveller.com/32-autobiography-473-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-27 09:35:00,放浪記,wandering,放浪記,wandering_log,473,,,放浪記,,1100,0,Published,,,
7392,34-autobiography-474-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３４（放浪記４７４）,https://qryptraveller.com/34-autobiography-474-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-28 09:50:00,放浪記,wandering,放浪記,wandering_log,474,,,放浪記,,1103,0,Published,,,
7396,35-autobiography-475-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３５（放浪記４７５）,https://qryptraveller.com/35-autobiography-475-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-28 09:55:00,放浪記,wandering,放浪記,wandering_log,475,,,放浪記,,1044,0,Published,,,
7805,medical-journal-article-reveals-evidence-of-human-influence-on-new-coronavirus,新型コロナウイルスに、人の手が入っていたという証拠が医学誌の論文により発覚！,https://qryptraveller.com/medical-journal-article-reveals-evidence-of-human-influence-on-new-coronavirus/,publish,2022-10-24 04:20:19,時事・情報戦,current,翻訳記事,translation,,,コロナ,日本人が知っておくべき英文記事の翻訳,ウイルス; コロナ; ファウチ; 人工; 人造; 新型; 武漢; 生物; 研究所; 証拠,4737,0,Published,,,"アメリカの国家機関が大学に資金を提供して、ウイルスに人間が手を加えても分からないようにする技術を開発させた。

その技術は不完全で、手を加えたことは分からなくても、その技術を使った証拠が残るようなものだった。

その技術を使った証拠が、新型コロナウイルスから発見された。"
7818,too-much-darkness-in-the-recently-arrested-konnech-company,最近逮捕されたKonnech社の闇が深すぎる件,https://qryptraveller.com/too-much-darkness-in-the-recently-arrested-konnech-company/,publish,2022-10-25 06:53:00,エッセイ・その他,essay,,none,,,,オリジナル記事,Konnech; コネク; コネック; コネッチ; コンネック; スパイ; ユー; ユージン; 浸透; 米軍; 選挙,5811,8,Published,,,"２０２２年１０月初めに、Konnech社というアメリカの選挙や軍事に深く関わっている中国系会社のCEOがロサンジェルス検察により逮捕されました。

日本のメディアでは全く報道しないので、知らない方も多いかと思いますが、この件、実はとんでもなくヤバい話なのです。

そして、ヤバいことの反面に大きな希望でもあります。

このKonnech社が何をしていたかを簡単に言うと、米国の政府機関と癒着してアメリ"
7400,36-autobiography-476-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３６（放浪記４７６）,https://qryptraveller.com/36-autobiography-476-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-28 09:59:00,放浪記,wandering,放浪記,wandering_log,476,,,放浪記,,2046,0,Published,,,
7404,37-autobiography-477-a-story-about-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３７（放浪記４７７）,https://qryptraveller.com/37-autobiography-477-a-story-about-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-29 10:07:00,放浪記,wandering,放浪記,wandering_log,477,,,放浪記,,1066,0,Published,,,
7408,38-autobiography-478-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３８（放浪記４７８）,https://qryptraveller.com/38-autobiography-478-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-29 10:11:00,放浪記,wandering,放浪記,wandering_log,478,,,放浪記,,1161,0,Published,,,
7415,39-autobiography-479-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話３９（放浪記４７９）,https://qryptraveller.com/39-autobiography-479-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-29 05:52:00,放浪記,wandering,放浪記,wandering_log,479,,,放浪記,,976,0,Published,,,
7418,40-autobiography-480-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４０（放浪記４８０）,https://qryptraveller.com/40-autobiography-480-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-30 05:56:00,放浪記,wandering,放浪記,wandering_log,480,,,放浪記,,1147,0,Published,,,
7422,41-autobiography-481-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４１（放浪記４８１）,https://qryptraveller.com/41-autobiography-481-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-30 06:00:00,放浪記,wandering,放浪記,wandering_log,481,,,放浪記,,1007,0,Published,,,
7426,42-autobiography-482-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４２（放浪記４８２）,https://qryptraveller.com/42-autobiography-482-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-30 06:02:00,放浪記,wandering,放浪記,wandering_log,482,,,放浪記,,917,0,Published,,,
7430,43-autobiography-483-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４３（放浪記４８３）,https://qryptraveller.com/43-autobiography-483-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-31 06:05:00,放浪記,wandering,放浪記,wandering_log,483,,,放浪記,,1002,0,Published,,,
7434,44-autobiography-484-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４４（放浪記４８４）,https://qryptraveller.com/44-autobiography-484-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-31 06:09:00,放浪記,wandering,放浪記,wandering_log,484,,,放浪記,,955,0,Published,,,
7438,45-autobiography-485-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４５（放浪記４８５）,https://qryptraveller.com/45-autobiography-485-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-10-31 06:12:00,放浪記,wandering,放浪記,wandering_log,485,,,放浪記,,1064,0,Published,,,
7442,45-autobiography-486-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４５（放浪記４８６）,https://qryptraveller.com/45-autobiography-486-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-11-01 06:15:00,放浪記,wandering,放浪記,wandering_log,486,,,放浪記,,996,0,Published,,,
7447,46-autobiography-487-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４６（放浪記４８７）,https://qryptraveller.com/46-autobiography-487-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-11-01 06:25:00,放浪記,wandering,放浪記,wandering_log,487,,,放浪記,,991,0,Published,,,
7451,47-autobiography-488-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps,北アルプスの山小屋で働く話４７（放浪記４８８）,https://qryptraveller.com/47-autobiography-488-the-story-of-working-in-a-mountain-lodge-in-the-northern-alps/,publish,2022-11-01 06:28:00,放浪記,wandering,放浪記,wandering_log,488,,,放浪記,,1090,0,Published,,,
7455,48-stories-about-working-at-a-mountain-lodge-in-the-northern-alps-autobiography-489,北アルプスの山小屋で働く話４８（放浪記４８９）,https://qryptraveller.com/48-stories-about-working-at-a-mountain-lodge-in-the-northern-alps-autobiography-489/,publish,2022-11-02 06:31:00,放浪記,wandering,放浪記,wandering_log,489,,,放浪記,,1032,0,Published,,,
7459,the-story-of-my-grandfathers-death1an-autobiography490,祖父の死の話１（放浪記４９０）,https://qryptraveller.com/the-story-of-my-grandfathers-death1an-autobiography490/,publish,2022-11-02 06:34:00,放浪記,wandering,放浪記,wandering_log,490,,,放浪記,,1080,0,Published,,,
7463,the-story-of-my-grandfathers-death-2-autobiography-491,祖父の死の話２（放浪記４９１）,https://qryptraveller.com/the-story-of-my-grandfathers-death-2-autobiography-491/,publish,2022-11-02 06:39:00,放浪記,wandering,放浪記,wandering_log,491,,,放浪記,,1108,0,Published,,,
7467,the-story-of-my-grandfathers-death-3-autobiography-492,祖父の死の話３（放浪記４９２）,https://qryptraveller.com/the-story-of-my-grandfathers-death-3-autobiography-492/,publish,2022-11-03 06:45:00,放浪記,wandering,放浪記,wandering_log,492,,,放浪記,,1140,0,Published,,,
7477,the-story-of-my-grandfathers-death-4-autobiography-493,祖父の死の話４（放浪記４９３）,https://qryptraveller.com/the-story-of-my-grandfathers-death-4-autobiography-493/,publish,2022-11-03 06:56:00,放浪記,wandering,放浪記,wandering_log,493,,,放浪記,,943,0,Published,,,
7854,predicting-the-qryp-style-midterm-election-process,【Qリプ流】中間選挙の流れを予測します！,https://qryptraveller.com/predicting-the-qryp-style-midterm-election-process/,publish,2022-11-09 06:18:57,エッセイ・その他,essay,,none,,,クーデター; トランプ; 不正選挙; 戦争,オリジナル記事,クーデター; トランプ; 不正選挙; 中間選挙; 戦争; 未来予想; 経済崩壊,3544,0,Published,,,"米中間選挙２０２２では、民主党が不正選挙で勝利して、グレートリセットへと流れ込む？！

そこからどのようにして市民が勝利するのか？

無茶を承知で大胆予想してみました！"
7874,ftx-bankruptcy-the-darkness-in-the-case-was-deeper-than-we-thought,FTX破綻、事件の闇は思ってるよりも深かった！,https://qryptraveller.com/ftx-bankruptcy-the-darkness-in-the-case-was-deeper-than-we-thought/,publish,2022-11-13 11:53:59,時事・情報戦,current,真のビットコイン (BSV),bsv,,,ビットコイン,DSが潰したい真のビットコインの話,$btc; FTT; FTX; FTXbankruptcy; FTXJP; FTX破産; FTX破綻; ビットコイン; 仮想通貨; 破産,7806,4,Published,,,"FTXが破綻しましたが、実はそれは計画的に起こされていた可能性があるのです。

この記事ではその裏事情を追求しています。"
7885,consider-trumps-key-remarks-conference-and-what-it-was-all-about,トランプ氏の重要発言会見を考察、あれは一体何だったのか？,https://qryptraveller.com/consider-trumps-key-remarks-conference-and-what-it-was-all-about/,publish,2022-11-17 06:49:57,エッセイ・その他,essay,,none,,,Qアノン; トランプ,オリジナル記事,Q; Qanon; Qアノン; がっかり; アノン; トランプ; 大量逮捕; 期待はずれ; 残念; 記者会見; 重大発表; 重要,2894,0,Published,,,"先日、トランプ氏の重要発言がありましたが、皆さんはどう思いましたか？

がっかりした人が多いと思いますが、なぜトランプ氏はあのような会見をしたのか考察していきます。"
7890,ive-been-researching-cryptocurrencies-and-global-conspiracies-since-2011-and-ill-explain-the-essence-of-the-ftx-bankruptcy,FTX破産の件、世間の理解がヌルいので、２０１１年から暗号通貨と世界の陰謀を調べ続けている僕が、本質を解説します,https://qryptraveller.com/ive-been-researching-cryptocurrencies-and-global-conspiracies-since-2011-and-ill-explain-the-essence-of-the-ftx-bankruptcy/,publish,2022-11-19 14:27:58,時事・情報戦,current,真のビットコイン (BSV),bsv,,,,DSが潰したい真のビットコインの話,FTX; FTX破産; SBF; グレートアウェイクニング; グレートリセット; バブル崩壊; 民主党; 災害時の備え; 破産; 経済危機; 経済崩壊; 貴金属備蓄; 金融危機; 銀備蓄; 食料備蓄,8190,1,Published,,,"FTXの計画的な破産は、次の段階へと導くためのものだった。

その後に起こりうる支配層の計画とは？

事実を基に推測し、対策を紹介。"
7904,warning-about-the-documentary-died-suddenly-and-its-producer-stu-peters,【要注意】Died Suddenlyというドキュメンタリーとそのプロデューサーのストゥー・ピーターズ氏について,https://qryptraveller.com/warning-about-the-documentary-died-suddenly-and-its-producer-stu-peters/,publish,2022-11-27 05:36:29,エッセイ・その他,essay,,none,,,コロナ; ワクチン; 情報戦争,オリジナル記事,Died Suddenly; コロナ; ストゥー・ピーターズ; ドキュメンタリー; ビルゲイツ; プランデミック; ワクチン; 人口削減計画; 情報戦; 新型コロナ; 突然死,4050,0,Published,,,Died Suddnleyというドキュメンタリーは、真実を暴露する映画のようでいて、実は陰謀論を攻撃するための罠かもしれないという考察を記事にしました。
7941,trumps-major-announcement-2022-12-15-when-i-become-president-i-will-end-government-censorship-completely,トランプ氏の重大発表、2022/12/15　「私が大統領になった暁には、政府による検閲を完全に終わらせます！」,https://qryptraveller.com/trumps-major-announcement-2022-12-15-when-i-become-president-i-will-end-government-censorship-completely/,publish,2022-12-16 08:14:41,時事・情報戦,current,翻訳記事,translation,,,トランプ; 検閲,日本人が知っておくべき英文記事の翻訳,トランプ; 検閲; 言論統制; 重大発表; １２月１５日; ２０２２年,2239,0,Published,,,「私が大統領になった暁には、政府による検閲を完全に終わらせます！」
7949,a-summary-of-the-threads-that-show-how-bad-the-my-number-card-is-as-much-as-i-hate-to-admit-it,マイナンバーカードのヤバさが、嫌というほど良くわかるスレッドのまとめ,https://qryptraveller.com/a-summary-of-the-threads-that-show-how-bad-the-my-number-card-is-as-much-as-i-hate-to-admit-it/,publish,2022-12-19 07:01:15,エッセイ・その他,essay,,none,,,コロナ; 検閲,オリジナル記事,コロナ; デジタルID; プライバシー; マイナカード; マイナンバーカード; 世界統一政府; 奴隷社会; 情報統制; 監視社会; 言論統制; 超監視社会,3746,12,Published,,,"マイナンバーカードのヤバさをわかりやすく解説しているスレッドを見つけたので、ツイッターをやってない人でも読めるように、記事にしました。

書き出すのは、らんさんのスレッドです。"
8014,twitterfiles-part-1-laptop-from-hunter-biden-hell,#ツイッターファイル 第一弾！　「ハンター・バイデン、地獄からのラップトップ」,https://qryptraveller.com/twitterfiles-part-1-laptop-from-hunter-biden-hell/,publish,2023-02-07 07:08:32,時事・情報戦,current,ツイッターファイル,twitter_files,1,,イーロン・マスク; バイデン,ツイッターファイル全記事,twitterfiles; イーロン・マスク; ツイッター; ツイッターファイル; ハンター; バイデン; ファイル; ラップトップ; 内部; 告発; 地獄からのラップトップ; 曝露,10114,17,Published,,,"イーロン・マスク氏が兼ねてから予告していた通り、ツイッターの内部情報を暴露した投稿がツイッターで投下されました。

スレッドで引用されている画像の書き出しも含め全文を分かりやすく詳細に解説した記事です。"
8063,twitterfiles-first-supplement-why-was-the-release-of-the-twitter-file-delayed,#ツイッターファイル 第一弾補足！　「ツイッターファイルの公開は、なぜ遅れたのか？」,https://qryptraveller.com/twitterfiles-first-supplement-why-was-the-release-of-the-twitter-file-delayed/,publish,2023-02-08 00:46:10,時事・情報戦,current,ツイッターファイル,twitter_files,1,補足,イーロン・マスク,ツイッターファイル全記事,FBI; files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ジム・ベーカー; ツイッター; ツイッターファイル; ファイル; 補足,2255,1,Published,,,"ツイッターファイルは立て続けに投稿されるはずが、なぜか遅延していました。

その裏では、元FBI捜査官がツイッター社内に入り込んで、妨害しようとしていたことが発覚し、マスク氏が緊急解雇して対処したというドラマがありました。

裏側の完全暴露記事です。"
8180,twitterfiles-part-2-the-secret-blacklist-team-that-existed-within-twitter,#ツイッターファイル 第二弾！ 「ツイッター社内に存在した秘密のブラックリストチーム」,https://qryptraveller.com/twitterfiles-part-2-the-secret-blacklist-team-that-existed-within-twitter/,publish,2023-02-08 01:41:31,時事・情報戦,current,ツイッターファイル,twitter_files,2,,イーロン・マスク; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; ファイル; ブラックリスト; 言論統制,6900,8,Published,,,"ツイッターファイル第２弾は、ツイッター者内部に専門の言論統制班がいて、医学博士や保守活動家を標的として特別な言論統制を行っていたというものです。

詳細な内部資料付きで完全に暴露した記事です。"
8196,the-twitterfiles-part-3-president-trumps-account-deleted-from-twitter,#ツイッターファイル 第三弾！　「トランプ大統領がツイッターからアカウント削除されたこと」,https://qryptraveller.com/the-twitterfiles-part-3-president-trumps-account-deleted-from-twitter/,publish,2023-02-08 05:38:16,時事・情報戦,current,ツイッターファイル,twitter_files,3,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; J6; January6; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; トランプ大統領; ファイル; 言論統制; １月６日,26276,50,Published,,,"１月６日の議事堂襲撃事件の後に、どのようにトランプ大統領がツイッターからアカウント削除されたのか？

ツイッター社内で起こっていたドラマを内部資料から読み解いていきます。"
8321,twitterfile-part-4-behind-the-scenes-the-day-after-the-capitol-attack,#ツイッターファイル 第四弾！　「議事堂襲撃事件の翌日、裏側の話」,https://qryptraveller.com/twitterfile-part-4-behind-the-scenes-the-day-after-the-capitol-attack/,publish,2023-02-10 09:06:34,時事・情報戦,current,ツイッターファイル,twitter_files,4,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,18430,30,Published,,,"議事堂襲撃事件の翌日、ツイッター社内は混乱に満ちていた。

一部の上級社員はトランプ大統領のアカウント削除に反対していたが、多くの急進派の一般社員の意見がツイッター全体に大きな影響を与え、トランプ大統領のアカウント停止に踏み切った。

その裏側のドラマを内部文書のメールなどをもとに描いています。"
8344,twitterfiles-part-5-behind-the-scenes-of-the-january-8-attack-on-the-capitol,#ツイッターファイル 第五弾！　「議事堂襲撃事件、１月８日の裏側」,https://qryptraveller.com/twitterfiles-part-5-behind-the-scenes-of-the-january-8-attack-on-the-capitol/,publish,2023-02-10 10:42:41,時事・情報戦,current,ツイッターファイル,twitter_files,5,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,15214,25,Published,,,"ツイッターファイルの第５弾。

ツイッター社員はトランプ大統領がルールに違反していないことを知りつつも、嫌悪の気持ちとトランプ大統領を停止させたい勢力の押しにより、アカウント停止を決定した。

２０２１年１月８日の裏側事情を内部文書から描きます。"
8383,the-twitterfiles-part-6-twitter-inc-looks-like-a-subsidiary-of-fbi,#ツイッターファイル 第６弾！　「ツイッター社は、まるでFBIの子会社のようだ」,https://qryptraveller.com/the-twitterfiles-part-6-twitter-inc-looks-like-a-subsidiary-of-fbi/,publish,2023-02-10 13:01:03,時事・情報戦,current,ツイッターファイル,twitter_files,6,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,16538,27,Published,,,"ツイッターファイルの第６弾です。

FBIが如何にツイッターを自身の子会社のように扱い、目的の通りに言論統制をさせてきたのか？

その全貌が、内部文書より明らかにされています。"
8421,twitter-files-sixth-supplement-official-state-propaganda-organizations-exist-within-twitter,#ツイッターファイル 第６弾の補足 「公式の国家的プロパガンダ組織がツイッター内に存在する」,https://qryptraveller.com/twitter-files-sixth-supplement-official-state-propaganda-organizations-exist-within-twitter/,publish,2023-02-11 04:53:33,時事・情報戦,current,ツイッターファイル,twitter_files,6,補足,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; プロバガンダ; 言論統制,5128,5,Published,,,"ツイッターは国家的プロバガンダ組織の存在を認識しており、ツイッター社員は対応に苦労していた。

ある時は、組織がツイッターを強気で押し、ある時はツイッター社員が組織を怒らせていた。

プロバガンダ組織とTwitterとのドラマを内部文書から描く。"
8433,twitterfiles-part-7-fbi-and-hunter-bidens-laptop,ツイッターファイル 第７弾！　「FBIとハンター・バイデンのラップトップ」,https://qryptraveller.com/twitterfiles-part-7-fbi-and-hunter-bidens-laptop/,publish,2023-02-11 09:03:07,時事・情報戦,current,ツイッターファイル,twitter_files,7,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,42823,57,Published,,,ツイッターファイルの第７弾は、FBIが如何にしてハンターバイデンの地獄からのラップトップの情報を隠すために奔走していたかが、内部文書をもとに描かれています。
8510,the-twitterfiles-part-7-spin-article-translation-of-video-exposing-hunter-bidens-shady-dealings,ツイッターファイル 第７弾 スピン記事 「ハンターバイデンの怪しすぎる取引」を暴いたビデオの翻訳,https://qryptraveller.com/the-twitterfiles-part-7-spin-article-translation-of-video-exposing-hunter-bidens-shady-dealings/,publish,2023-02-11 11:32:10,時事・情報戦,current,ツイッターファイル,twitter_files,7,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,5035,0,Published,,,"この記事はツイッターファイル第７弾で参照されていたビデオの翻訳ですが、このビデオひとつだけで記事が一本書けるくらいの濃厚さです。

バイデン家のウクライナや中国での汚職を見事に描き切っています。"
8515,the-twitterfiles-part-8-u-s-department-of-defense-secret-online-operations,#ツイッターファイル 第８弾！ 「米国防総省の秘密オンライン作戦」,https://qryptraveller.com/the-twitterfiles-part-8-u-s-department-of-defense-secret-online-operations/,publish,2023-02-11 12:06:18,時事・情報戦,current,ツイッターファイル,twitter_files,8,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,7808,12,Published,,,今回のツイッターファイルでは、国防総省とアメリカ中央軍が、中東でプロバガンダ作戦を行っていて、ツイッター社がその作戦に便宜を測っていたことが、内部文書により明かされています。
8533,twitterfiles-part-9-twitter-and-cia,ツイッターファイル 第９弾！ 「ツイッターとCIAの関係」,https://qryptraveller.com/twitterfiles-part-9-twitter-and-cia/,publish,2023-02-12 01:38:16,時事・情報戦,current,ツイッターファイル,twitter_files,9,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,17824,40,Published,,,"CIAは「他の政府機関」という仮名を用いて、ツイッターでの言論統制に加担していた。

CIAはヤフーやウィキメディアとも情報を共有しており、各メディアでの偏向報道などが懸念される。

ツイッター社の内部資料をもとに言論統制の裏側を暴く！"
8585,twitterfiles-part-10-speech-control-over-corona,#ツイッターファイル 第１０弾！ 「コロナに対する言論統制」,https://qryptraveller.com/twitterfiles-part-10-speech-control-over-corona/,publish,2023-02-12 03:10:49,時事・情報戦,current,ツイッターファイル,twitter_files,10,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,10164,18,Published,,,"今回のツイッターファイルは、ついに現代の最大のタブーである「コロナに関する言論統制」に言及しています。

ツイッターの内部資料によると、バイデン政権が「反ワクチンのアカウント」に焦点を合わせて言論統制していたことが分かります。"
8611,twitterfiles-part-11-how-twitter-embraced-the-intelligence-community,#ツイッターファイル 第１１弾！ 「ツイッターは如何にして諜報機関を受け入れたのか？」,https://qryptraveller.com/twitterfiles-part-11-how-twitter-embraced-the-intelligence-community/,publish,2023-02-12 05:39:28,時事・情報戦,current,ツイッターファイル,twitter_files,11,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,14930,33,Published,,,"今回のツイッターファイルでは、諜報機関がツイッター社を罠に嵌めて、言論統制の力を強めていく様が内部文書により描かれています。

ロシアによるネット工作の疑い
⇨
ツイッターはロシア干渉の証拠を見つけられなかった
⇨
証拠がなかったゆえに、諜報機関委員会により、「ツイッターはロシアの証拠を消した」と悪評をたてられた
⇨
立場が弱くなったツイッターは、新しい政治的広告に関する法律に合わせて広告ポリシー"
8654,twitterfiles-part-12-twitter-and-fbis-navel,"#ツイッターファイル 第１２弾！ 「ツイッターとFBIの ""おへそ""」 #TwitterFiles",https://qryptraveller.com/twitterfiles-part-12-twitter-and-fbis-navel/,publish,2023-02-14 01:54:57,時事・情報戦,current,ツイッターファイル,twitter_files,12,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,28517,45,Published,,,
8724,twitterfiles-part-13-dr-scott-gottlieb-director-of-pfizer-twitterfiles13,#ツイッターファイル 第１３弾！ 「ファイザー社取締役のスコット・ゴットリーブ博士」 #TwitterFiles13,https://qryptraveller.com/twitterfiles-part-13-dr-scott-gottlieb-director-of-pfizer-twitterfiles13/,publish,2023-02-14 02:28:29,時事・情報戦,current,ツイッターファイル,twitter_files,13,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,5836,3,Published,,,"ファイザー社の取締役のスコット・ゴットリーブ博士は、自社のワクチン販売を妨げるような情報をツイッター社に依頼して言論統制をしていた。

さらにはゴットリーブ博士は各方面に圧力をかけて、ファイザー社の黒歴史を封印しようとしていた。

これらの情報がTwitter社の内部文書より明らかにされた！"
8734,twitterfiles-supplement-13-how-the-twitter-file-got-into-the-article,#ツイッターファイル 第１３弾、補足！　「ツイッターファイルを記事にする経緯」,https://qryptraveller.com/twitterfiles-supplement-13-how-the-twitter-file-got-into-the-article/,publish,2023-02-14 02:38:48,時事・情報戦,current,ツイッターファイル,twitter_files,13,補足,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,3205,2,Published,,,この記事では、記者のアレックス・ブレンソン氏がどのようにTwitter社の内部情報にアクセスし、ツイッターファイルの記事を書き上げたかが解説されています。
8744,twitterfiles-part-14-russia-gate-lies,#ツイッターファイル 第１４弾！　 「ロシアゲートの嘘」,https://qryptraveller.com/twitterfiles-part-14-russia-gate-lies/,publish,2023-02-14 05:02:51,時事・情報戦,current,ツイッターファイル,twitter_files,14,,イーロン・マスク; トランプ; 検閲,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,28902,43,Published,,,"ハミルトン６８という研究機関の発表に合わせて、各マスメディアはロシアの陰謀を騒ぎ立てていた。

だが、実際にはロシアの陰謀などなく、無理やりにでっち上げた冤罪だった。

大手メディアの嘘ニュースが作り上げられる仕組みをツイッター社の内部ファイルより暴露した記事。"
