id,slug,title,link,status,date,date_gmt,creator,categories,tags,featured_id,image_count,char_count,excerpt,flags
9161,seven-ways-to-turn-the-looming-great-reset-crisis-into-an-opportunity-part-1,迫りくるグレートリセット、危機をチャンスに変える対策方法７つ　【前編】,https://qryptraveller.com/seven-ways-to-turn-the-looming-great-reset-crisis-into-an-opportunity-part-1/,publish,2023-04-23 08:08:59,2023-04-22 23:08:59,cryptra,オリジナル記事,グレートリセット; ハイパーインフレ; 対策; 経済危機; 銀行破綻; 食糧危機,9163,11,10736,"グレートリセット、ハイパーインフレ、食糧危機、経済危機、銀行破綻などなどの迫り来る危機に対処し、さらにはチャンスに替える７つの対策方法を解説しています。
グレートリセットに対策するための指南書です。",
9186,7-ways-to-turn-the-looming-great-reset-crisis-into-an-opportunity-part-2,迫りくるグレートリセット、危機をチャンスに変える対策方法７つ　【中編】,https://qryptraveller.com/7-ways-to-turn-the-looming-great-reset-crisis-into-an-opportunity-part-2/,publish,2023-04-24 03:46:30,2023-04-23 18:46:30,cryptra,オリジナル記事,グレートリセット; ハイパーインフレ; 対策; 経済危機; 銀行破綻; 食糧危機,9163,5,11311,グレートリセット、ハイパーインフレ、食糧危機、経済危機、銀行破綻などなどの迫り来る危機に対処し、さらにはチャンスに替える７つの対策方法を解説しています。,
9196,seven-ways-to-turn-the-looming-great-reset-crisis-into-an-opportunity-part-3,迫りくるグレートリセット、危機をチャンスに変える対策方法７つ　【後編】,https://qryptraveller.com/seven-ways-to-turn-the-looming-great-reset-crisis-into-an-opportunity-part-3/,publish,2023-04-24 05:15:58,2023-04-23 20:15:58,cryptra,オリジナル記事,グレートリセット; ハイパーインフレ; 対策; 経済危機; 銀行破綻,9163,0,11747,グレートリセット、ハイパーインフレ、食糧危機、経済危機、銀行破綻などなどの迫り来る危機に対処し、さらにはチャンスに替える７つの対策方法を解説しています。,no-images
9228,twitter-file-part-17-state-departments-internal-gec-organization-was-in-the-dark-to-shape-public-opinion,"ツイッターファイル 第１７弾！ 「国務省の内部組織""GEC""が世論形成に向けて暗躍していた」",https://qryptraveller.com/twitter-file-part-17-state-departments-internal-gec-organization-was-in-the-dark-to-shape-public-opinion/,publish,2023-04-27 07:03:52,2023-04-26 22:03:52,cryptra,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,9230,0,152,"国務省の内部組織""GEC""が世論形成に向けて暗躍していた！

ツイッターの内部情報を元に書かれた記事です。",short;no-images
9232,twitter-file-part-18-statement-to-congress-censorship-industrial-complex,#ツイッターファイル 第18弾！ 「議会への声明 － 検閲産業複合体」,https://qryptraveller.com/twitter-file-part-18-statement-to-congress-censorship-industrial-complex/,publish,2023-04-27 07:11:07,2023-04-26 22:11:07,cryptra,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,9235,0,145,"議会への声明 － 検閲産業複合体
ツイッターの内部情報を元に書かれた記事です。",short;no-images
9237,the-twitter-file-vol-19-mr-taibbis-way-19-censorship-of-coronas-lie-making-machine-stanford-universitys-real-life-experience-with-adverse-reactions,#ツイッターファイル 第19弾（タイビ氏的に19）！ 「コロナのウソ製造機スタンフォード大」副反応の実体験の検閲,https://qryptraveller.com/the-twitter-file-vol-19-mr-taibbis-way-19-censorship-of-coronas-lie-making-machine-stanford-universitys-real-life-experience-with-adverse-reactions/,publish,2023-04-27 07:17:07,2023-04-26 22:17:07,cryptra,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,9239,0,148,"ツイッターファイル-第19弾　コロナのウソ製造機スタンフォード大副反応の実体験の検閲

ツイッターの内部情報を元に書かれた記事です。",short;no-images
9242,twitter-file-part-20-information-cartel,ツイッターファイル 第２０弾！　「情報カルテル」,https://qryptraveller.com/twitter-file-part-20-information-cartel/,publish,2023-04-27 15:35:31,2023-04-27 06:35:31,cryptra,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,9345,62,36120,"ツイッターファイル 第２０弾！　「情報カルテル」

ツイッター社の内部情報を元にして書かれています。",
9361,twitter-file-part-21-all-suspiciously-associated-with-russians,"#ツイッターファイル 第２１弾！ 「疑わしきは全て""ロシア人""と関連付け」",https://qryptraveller.com/twitter-file-part-21-all-suspiciously-associated-with-russians/,publish,2023-05-10 05:08:00,2023-05-09 20:08:00,cryptra,ツイッターファイル全記事,files; twitter; twitterfiles; イーロンマスク; イーロン・マスク; ツイッター; ツイッターファイル; トランプ; ファイル; 言論統制,9363,0,119,"ツイッターファイル-第19弾　コロナのウソ製造機スタンフォード大副反応の実体験の検閲

ツイッターの内部情報を元に書かれた記事です。",short;no-images
9369,intuition-while-a-source-of-life-is-a-weakness-in-information-warfare-how-to-train-it-and-what-to-do-about-it,【直感】は人生の糧になりつつも、情報戦では弱点になる - その鍛え方と対策,https://qryptraveller.com/intuition-while-a-source-of-life-is-a-weakness-in-information-warfare-how-to-train-it-and-what-to-do-about-it/,publish,2023-05-28 12:10:47,2023-05-28 03:10:47,cryptra,オリジナル記事,情報戦; 直感; 罠; 鍛え方,9379,8,8278,直感はより良い人生を生きるために重要な要素だが、情報戦においては弱点になりうる。直感の鍛え方と弱点の克服方法を解説！,
9387,satanic-ritual-survivor-turned-genius-trauma-therapist-teal-swans-story,悪魔崇拝儀式サバイバーが天才トラウマセラピストに転身、ティール・スワンの物語,https://qryptraveller.com/satanic-ritual-survivor-turned-genius-trauma-therapist-teal-swans-story/,publish,2023-06-03 10:19:32,2023-06-03 01:19:32,cryptra,ティール・スワンの言葉,インナーチャイルド; スワン; セラピー; ティール; トラウマ; 癒し; 経歴,10636,0,9392,"１３年間にも及ぶ悪魔崇拝教団の虐待を生き延びたティール・スワン。

深すぎるトラウマに苦しみつつも、とてつもない努力で抜け出せたことで、天才トラウマセラピストへと転身。

その壮絶なる人生の記録！",no-images
9401,twitter-file-23-ukraine-working-with-fbi-to-censor-journalists,#ツイッターファイル 第２３弾！ 「ウクライナがFBIと協力してジャーナリストを検閲していた」,https://qryptraveller.com/twitter-file-23-ukraine-working-with-fbi-to-censor-journalists/,publish,2023-06-10 10:22:46,2023-06-10 01:22:46,cryptra,ツイッターファイル全記事,FBI; twitterfiles; ウクライナ; ツイッター; ツイッターファイル; ファイル; 言論統制,9412,5,3897,今回のツイッターファイルでは、ウクライナがFBIを通して自分たちに都合の悪いジャーナリストを検閲していたことが、ツイッター社の内部資料より暴露されています。,
9414,twitter-file-part-22-360-os-an-event-that-works-to-combat-disinformation,"#ツイッターファイル 第22弾！「""360/OS""という、偽情報対策に取り組むイベント」",https://qryptraveller.com/twitter-file-part-22-360-os-an-event-that-works-to-combat-disinformation/,publish,2023-06-11 05:35:47,2023-06-10 20:35:47,cryptra,ツイッターファイル全記事,twitterfiles; ツイッター; ツイッターファイル; ファイル; 言論統制,9416,0,61,"今回は、トップエリートが集まる360/OSというイベントの実態を暴いています。

元首相・元大統領、メディアのCEO、Twitterの元CEOなどが名を連ねる大イベントで、「偽情報」や「選挙の完全性」について話合っています。",short;no-images
9867,the-story-of-my-grandfathers-death-5-ramblings-494,祖父の死の話５（放浪記４９４）,https://qryptraveller.com/the-story-of-my-grandfathers-death-5-ramblings-494/,publish,2023-06-16 05:05:28,2023-06-15 20:05:28,cryptra,放浪記,Qリプ放浪記; ギャンブル; 放浪記; 旅行; 日本; 自転車,9869,0,962,,no-images
9898,story-about-going-to-okinawa-by-bicycle1-ramblings-495,自転車で沖縄へ向かう話１（放浪記４９５）,https://qryptraveller.com/story-about-going-to-okinawa-by-bicycle1-ramblings-495/,publish,2023-06-17 03:11:18,2023-06-16 18:11:18,cryptra,放浪記,Qリプ放浪記; 放浪記; 旅行記,9870,0,1062,,no-images
9901,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%92%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%94%ef%bc%99%ef%bc%96,自転車で沖縄へ向かう話２（放浪記４９６）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%92%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%94%ef%bc%99%ef%bc%96/,publish,2023-06-17 03:11:39,2023-06-16 18:11:39,cryptra,放浪記,,9871,0,1114,,no-images
9905,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%93%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%94%ef%bc%99%ef%bc%97%ef%bc%89,自転車で沖縄へ向かう話３（放浪記４９７）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%93%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%94%ef%bc%99%ef%bc%97%ef%bc%89/,publish,2023-06-17 05:48:08,2023-06-16 20:48:08,cryptra,放浪記,,9872,0,1263,,no-images
9910,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%94%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%94%ef%bc%99%ef%bc%98%ef%bc%89,自転車で沖縄へ向かう話４（放浪記４９８）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%94%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%94%ef%bc%99%ef%bc%98%ef%bc%89/,publish,2023-06-20 02:58:46,2023-06-19 17:58:46,cryptra,放浪記,,9873,0,1265,,no-images
9914,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%95%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%94%ef%bc%99%ef%bc%99%ef%bc%89,自転車で沖縄へ向かう話５（放浪記４９９）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%95%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%94%ef%bc%99%ef%bc%99%ef%bc%89/,publish,2023-06-21 09:44:39,2023-06-21 00:44:39,cryptra,放浪記,,9874,0,1395,,no-images
9917,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%96%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%90%ef%bc%89,自転車で沖縄へ向かう話６（放浪記５００）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%96%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%90%ef%bc%89/,publish,2023-06-22 09:52:06,2023-06-22 00:52:06,cryptra,放浪記,,9875,0,1238,,no-images
9920,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%97%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%91%ef%bc%89,自転車で沖縄へ向かう話７（放浪記５０１）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%97%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%91%ef%bc%89/,publish,2023-06-23 09:55:19,2023-06-23 00:55:19,cryptra,放浪記,,9876,0,1028,,no-images
9922,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%98%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%92%ef%bc%89,自転車で沖縄へ向かう話８（放浪記５０２）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%98%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%92%ef%bc%89/,publish,2023-06-24 09:58:46,2023-06-24 00:58:46,cryptra,放浪記,,9877,0,1173,,no-images
9932,the-qryptraveller-is-an-agent-a-matter-for-thorough-consideration,Qリプトラベラーは工作員！？ 　徹底的に考察してみた件,https://qryptraveller.com/the-qryptraveller-is-an-agent-a-matter-for-thorough-consideration/,publish,2023-06-17 06:05:34,2023-06-16 21:05:34,cryptra,オリジナル記事,Qリプトラベラー; スパイ; 地球放浪; 工作員; 真相; 考察,10642,0,11803,"Qリプトラベラーは工作員？！
そのような噂が流れています。
今は情報戦の真っ只中、何事も疑ってかかる必要ありです。
なので、噂の真相を徹底考察してみました。",no-images
9946,what-is-trauma-enmeshment-trauma-which-is-created-when-parents-think-of-their-children-as-their-own-teal-swan-explains,親が子供を「自分のもの」だと考えた時に生まれてくるトラウマ、エンメシュメント・トラウマとは何か？　ティール・スワンの解説,https://qryptraveller.com/what-is-trauma-enmeshment-trauma-which-is-created-when-parents-think-of-their-children-as-their-own-teal-swan-explains/,publish,2023-06-24 13:12:04,2023-06-24 04:12:04,cryptra,ティール・スワンの言葉,エンメシュメント; スワン; セラピー; ティール; ティール・スワン; トラウマ; 毒親,9947,0,7372,親が子供を自分のものだと考えて、思い通りに成形しようとすると、子供の気持ちを無視してしまうために、子供の中に歪みを形成してしまう。それがエンメシュメント・トラウマ。ティール・スワンによる詳細な解説記事です。,no-images
9959,former-project-veritas-okeefe-exposes-that-blackrock-company,元プロジェクト・ヴェリタスのオキーフ氏が、あのブラックロック社を大暴露！,https://qryptraveller.com/former-project-veritas-okeefe-exposes-that-blackrock-company/,publish,2023-06-23 09:46:37,2023-06-23 00:46:37,cryptra,オリジナル記事,OMG; ジェームス・オキーフ; ハニートラップ; ブラックロック; プロジェクト・ヴェリタス; 世界支配; 暴露,9961,0,5056,,no-images
10128,are-individual-personal-boundaries-and-the-idea-of-oneness-contradictory-teal-swan-says,個人個人の境界線とワンネスの考え方は矛盾するか？　ティール・スワンの言葉,https://qryptraveller.com/are-individual-personal-boundaries-and-the-idea-of-oneness-contradictory-teal-swan-says/,publish,2023-07-01 09:17:43,2023-07-01 00:17:43,cryptra,ティール・スワンの言葉,ティール・スワン; トラウマ; 境界線; 毒親; 癒し,10132,0,9844,"個人の境界線をはっきりと定義することが、健康な人間関係の鍵になる。
どのように境界線を認識し、健康的に表現することができるのか？
ティール・スワンの言葉から読み解く。",no-images
10140,what-is-fragmentation-of-consciousness-exploring-the-nature-of-the-worldwide-spread-of-mental-illness-teal-swan-commentary,意識の断片化とは何か？　全世界に拡がる心の病の正体を探る　ティール・スワンの解説,https://qryptraveller.com/what-is-fragmentation-of-consciousness-exploring-the-nature-of-the-worldwide-spread-of-mental-illness-teal-swan-commentary/,publish,2023-07-08 07:31:41,2023-07-07 22:31:41,cryptra,ティール・スワンの言葉,スワン; ティール; トラウマ; フラグメンテーション; 心の病; 意識の断片化; 毒親,10142,0,6942,"転載トラウマセラピストが、トラウマの本質について語る。
人はトラウマを経験した時に、傷つきやすい自己と、その自己を守るための自己に分断する。
その二つの自己のせめぎ合いが、葛藤になり苦しみへと変わっていく。
それは顕在意識と潜在意識の関係でもある。",no-images
10177,what-is-the-method-parts-work-to-integrate-the-fragmentation-of-consciousness-that-is-at-the-root-of-trauma-teal-swan-explains,トラウマの根本にある意識の断片化を統合する方法、パーツワークとは？　ティール・スワンの解説,https://qryptraveller.com/what-is-the-method-parts-work-to-integrate-the-fragmentation-of-consciousness-that-is-at-the-root-of-trauma-teal-swan-explains/,publish,2023-07-15 07:19:57,2023-07-14 22:19:57,cryptra,ティール・スワンの言葉,シャドーワーク; ティール・スワン; トラウマ; パーツワーク; 意識の断片化; 毒親; 統合; 調和,10179,0,10195,トラウマにより意識が分裂してしまうが、パーツワークを行うことにより、分断された意識の各部分を統合し調和を図ることができる。天才セラピストのティールスワンがやり方を解説。,no-images
10181,is-the-investor-of-the-sound-of-freedom-a-person-who-is-in-bed-with-ds-an-in-depth-investigation,『サウンド・オブ・フリーダム』の出資者は、DSとズブズブの人物？！　徹底検証してみた件,https://qryptraveller.com/is-the-investor-of-the-sound-of-freedom-a-person-who-is-in-bed-with-ds-an-in-depth-investigation/,publish,2023-07-16 13:07:36,2023-07-16 04:07:36,cryptra,オリジナル記事,DS; カルロス・スリム; コントロールド・オポジション; サウンド・オブ・フリーダム; ジム・カヴィーゼル; ティム・バラード; 人身売買,10186,1,11234,『サウンド・オブ・フリーダム』の出資者は、クリントン陣営にも献金しているディープステートの超富豪だった！　この映画は、DS側の罠なのか？　証拠を深く検証し、徹底的に考察した記事です。,
10193,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%99%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%93%ef%bc%89,自転車で沖縄へ向かう話９（放浪記５０３）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%99%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%93%ef%bc%89/,publish,2023-07-20 06:34:50,2023-07-19 21:34:50,cryptra,放浪記,,9878,0,1079,,no-images
10201,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%90%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%94%ef%bc%89,自転車で沖縄へ向かう話１０（放浪記５０４）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%90%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%94%ef%bc%89/,publish,2023-07-21 06:34:54,2023-07-20 21:34:54,cryptra,放浪記,,9879,0,1131,,no-images
10203,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%91%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%95%ef%bc%89,自転車で沖縄へ向かう話１１（放浪記５０５）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%91%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%95%ef%bc%89/,publish,2023-07-22 06:38:16,2023-07-21 21:38:16,cryptra,放浪記,,9880,0,1173,,no-images
10212,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%92%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%96%ef%bc%89,自転車で沖縄へ向かう話１２（放浪記５０６）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%92%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%96%ef%bc%89/,publish,2023-07-23 06:45:52,2023-07-22 21:45:52,cryptra,放浪記,,9881,0,1353,,no-images
10215,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%93%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%97%ef%bc%89,自転車で沖縄へ向かう話１３（放浪記５０７）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%93%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%97%ef%bc%89/,publish,2023-07-24 06:49:16,2023-07-23 21:49:16,cryptra,放浪記,,9882,0,1303,,no-images
10218,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%94%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%98%ef%bc%89,自転車で沖縄へ向かう話１４（放浪記５０８）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%94%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%98%ef%bc%89/,publish,2023-07-25 06:53:04,2023-07-24 21:53:04,cryptra,放浪記,,9883,0,1186,,no-images
10221,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%95%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%99%ef%bc%89,自転車で沖縄へ向かう話１５（放浪記５０９）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%95%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%90%ef%bc%99%ef%bc%89/,publish,2023-07-26 06:55:56,2023-07-25 21:55:56,cryptra,放浪記,,9884,0,1280,,no-images
10223,%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%96%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%91%ef%bc%90%ef%bc%89,自転車で沖縄へ向かう話１６（放浪記５１０）,https://qryptraveller.com/%e8%87%aa%e8%bb%a2%e8%bb%8a%e3%81%a7%e6%b2%96%e7%b8%84%e3%81%b8%e5%90%91%e3%81%8b%e3%81%86%e8%a9%b1%ef%bc%91%ef%bc%96%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%91%ef%bc%90%ef%bc%89/,publish,2023-07-27 09:01:52,2023-07-27 00:01:52,cryptra,放浪記,,9885,0,1324,,no-images
10226,%e7%9f%b3%e5%9e%a3%e5%b3%b6%e3%81%a7%e3%82%ad%e3%83%a3%e3%83%b3%e3%83%97%e3%81%99%e3%82%8b%e8%a9%b1%ef%bc%91%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%91%ef%bc%91%ef%bc%89,石垣島でキャンプする話１（放浪記５１１）,https://qryptraveller.com/%e7%9f%b3%e5%9e%a3%e5%b3%b6%e3%81%a7%e3%82%ad%e3%83%a3%e3%83%b3%e3%83%97%e3%81%99%e3%82%8b%e8%a9%b1%ef%bc%91%ef%bc%88%e6%94%be%e6%b5%aa%e8%a8%98%ef%bc%95%ef%bc%91%ef%bc%91%ef%bc%89/,publish,2023-07-28 09:24:58,2023-07-28 00:24:58,cryptra,放浪記,,9886,0,1280,,no-images
10231,what-is-trust-how-to-build-trust-in-relationships-teal-swan-commentary,「信頼」とは何なのか？　人間関係における信頼の築き方　ティール・スワンの解説,https://qryptraveller.com/what-is-trust-how-to-build-trust-in-relationships-teal-swan-commentary/,publish,2023-07-22 07:57:16,2023-07-21 22:57:16,cryptra,ティール・スワンの言葉,スワン; ティール; トラウマ; ヒーリング; 人間関係; 信頼; 毒親; 癒し,10232,0,6668,,no-images
10235,twitter-file-part-24-extra-about-mr-rfk-jr,ツイッターファイル 第２４弾エクストラ　RFK Jr氏への言論統制,https://qryptraveller.com/twitter-file-part-24-extra-about-mr-rfk-jr/,publish,2023-07-23 13:53:04,2023-07-23 04:53:04,cryptra,ツイッターファイル全記事,RFKJr; ケネディ; ツイッター; ツイッターファイル; 反ワクチン; 大統領; 民主党; 言論統制; 選挙,10264,9,2182,今回のツイッターファイルは、RFK Jr氏が民主党から散々に攻撃されて、言論統制のターゲットになっていることをツイッター社内のデータより解き明かした記事になります。,
10252,evidence-that-ukraine-is-the-most-important-center-for-child-organ-trafficking,ウクライナは児童・臓器売買の最重要拠点だという証拠！,https://qryptraveller.com/evidence-that-ukraine-is-the-most-important-center-for-child-organ-trafficking/,publish,2023-07-23 08:38:37,2023-07-22 23:38:37,cryptra,放浪記,ウクライナ; ロシア; 人身売買; 児童人身売買; 性奴隷; 戦争; 臓器売買,10258,0,4082,ウクライナが小児人身売買や臓器人身売買の重要な拠点だということを数々の証拠とともに解説した記事。,no-images
